epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,588.103,0.82201,0.59821,1.03576,0.62393,0.6789,0.66184,0.30044,2.22399,1.32011,1.75256,0.00125923,0.00125923,0.00125923
38,602.698,0.83242,0.60246,1.04963,0.50166,0.54997,0.52941,0.22961,2.47515,1.69307,2.04481,0.00125452,0.00125452,0.00125452
39,619.415,0.83414,0.60153,1.04776,0.52647,0.51843,0.56194,0.25469,2.25866,1.60553,1.91297,0.0012498,0.0012498,0.0012498
40,633.379,0.79863,0.56998,1.03501,0.43619,0.6849,0.51414,0.24134,2.35745,1.48071,2.09173,0.00124509,0.00124509,0.00124509
41,649.935,0.81586,0.5853,1.04085,0.65021,0.6494,0.63803,0.24749,2.3895,1.47843,2.17786,0.00124037,0.00124037,0.00124037
42,664.355,0.80708,0.57785,1.04073,0.54714,0.62353,0.56657,0.25489,2.12828,1.66135,1.75621,0.00123566,0.00123566,0.00123566
43,681.336,0.78522,0.58059,1.02099,0.45931,0.60253,0.54499,0.21645,2.40954,1.55553,2.23449,0.00123094,0.00123094,0.00123094
44,695.54,0.78945,0.56038,1.02565,0.65645,0.4459,0.5415,0.21949,2.3976,1.74535,2.01821,0.00122622,0.00122622,0.00122622
45,712.653,0.74174,0.52704,0.99944,0.54795,0.63194,0.54053,0.23937,2.30168,1.35993,1.9452,0.00122151,0.00122151,0.00122151
46,728.147,0.79989,0.57861,1.02796,0.67545,0.55472,0.59537,0.27645,2.14175,1.55147,1.72799,0.00121679,0.00121679,0.00121679
47,743.267,0.7306,0.53513,0.99785,0.51387,0.60503,0.59923,0.32853,2.03832,1.5814,1.72601,0.00121208,0.00121208,0.00121208
48,759.232,0.77181,0.55172,1.01866,0.49458,0.57292,0.53297,0.28397,2.15392,1.46145,1.80318,0.00120736,0.00120736,0.00120736
49,773.628,0.768,0.5455,1.02043,0.62024,0.61632,0.62326,0.2731,2.18301,1.35118,1.85355,0.00120265,0.00120265,0.00120265
50,790.855,0.77304,0.55316,1.01203,0.75855,0.53404,0.61608,0.30778,2.13088,1.19307,1.89753,0.00119793,0.00119793,0.00119793
51,805.517,0.72513,0.52382,0.9971,0.59509,0.59327,0.58134,0.28194,2.03676,1.47768,1.82765,0.00119322,0.00119322,0.00119322
52,821.608,0.74086,0.52923,1.00081,0.56236,0.61807,0.60958,0.30049,2.30199,1.4204,2.15754,0.0011885,0.0011885,0.0011885
53,836.049,0.75278,0.53108,1.0086,0.65708,0.67088,0.68494,0.35362,1.98958,1.23446,1.74474,0.00118378,0.00118378,0.00118378
54,852.819,0.71485,0.5144,0.98858,0.53985,0.57531,0.53772,0.28053,2.16511,1.31574,2.09854,0.00117907,0.00117907,0.00117907
55,867.744,0.75443,0.54857,1.00511,0.55056,0.68837,0.63261,0.30105,2.14962,1.12206,1.81578,0.00117435,0.00117435,0.00117435
56,885.238,0.74002,0.53358,0.99148,0.6269,0.52807,0.61126,0.27821,2.16102,1.67559,1.95291,0.00116964,0.00116964,0.00116964
57,899.073,0.73599,0.54487,1.00027,0.45227,0.63194,0.56142,0.27267,2.1983,1.58167,1.99182,0.00116492,0.00116492,0.00116492
58,916.316,0.71257,0.51865,0.98498,0.7328,0.67376,0.73322,0.37139,2.07011,1.21381,1.81341,0.00116021,0.00116021,0.00116021
59,930.292,0.71006,0.49547,0.98177,0.6121,0.69083,0.67526,0.32328,2.1652,1.34189,1.94092,0.00115549,0.00115549,0.00115549
60,947.016,0.7088,0.50934,0.98506,0.57974,0.67274,0.67202,0.30391,2.19393,1.44857,2.05524,0.00115077,0.00115077,0.00115077
61,962.011,0.70169,0.4955,0.98195,0.52565,0.43486,0.4825,0.23277,2.24064,2.15314,1.81449,0.00114606,0.00114606,0.00114606
62,979.237,0.72559,0.51877,0.98939,0.61424,0.71662,0.69044,0.28503,2.28257,1.3061,1.98317,0.00114134,0.00114134,0.00114134
63,994.131,0.71414,0.51754,0.98826,0.66081,0.71623,0.66373,0.3523,1.92993,1.14607,1.71205,0.00113663,0.00113663,0.00113663
64,1010.65,0.70611,0.50607,0.97264,0.54836,0.50434,0.5498,0.25979,2.32809,1.3341,2.13634,0.00113191,0.00113191,0.00113191
65,1025.85,0.67066,0.4765,0.96792,0.57653,0.54167,0.55874,0.29434,2.27421,1.28328,2.12377,0.0011272,0.0011272,0.0011272
66,1043.31,0.67917,0.48756,0.96709,0.49978,0.63455,0.58186,0.30165,2.00913,1.55261,1.72039,0.00112248,0.00112248,0.00112248
67,1057.82,0.69575,0.49642,0.98198,0.53097,0.60062,0.58736,0.32026,2.00301,1.44387,1.78575,0.00111776,0.00111776,0.00111776
68,1074.77,0.69065,0.48045,0.96946,0.62704,0.70139,0.62157,0.33556,1.92585,1.28715,1.79185,0.00111305,0.00111305,0.00111305
69,1089.48,0.66118,0.45645,0.96175,0.76755,0.6849,0.72007,0.34995,2.09423,1.20155,1.94393,0.00110833,0.00110833,0.00110833
70,1103.61,0.67353,0.45802,0.96301,0.71921,0.60452,0.62266,0.24538,2.424,1.21992,2.38672,0.00110362,0.00110362,0.00110362
71,1122.25,0.67647,0.47803,0.95497,0.52708,0.61444,0.56583,0.25432,2.37395,1.44289,2.17914,0.0010989,0.0010989,0.0010989
72,1136.1,0.68939,0.48659,0.97593,0.69104,0.54167,0.5981,0.29717,2.27014,1.51111,2.03715,0.00109419,0.00109419,0.00109419
73,1153.43,0.69789,0.50903,0.96983,0.56719,0.58454,0.52854,0.25736,2.27709,1.40687,1.96012,0.00108947,0.00108947,0.00108947
74,1167.31,0.65082,0.46618,0.95376,0.65597,0.53801,0.61802,0.29841,2.01653,1.44299,1.84728,0.00108475,0.00108475,0.00108475
75,1183.86,0.65941,0.47055,0.95404,0.58806,0.64497,0.6368,0.29147,2.33771,1.56527,2.05633,0.00108004,0.00108004,0.00108004
76,1197.57,0.6772,0.46887,0.97115,0.68517,0.65273,0.70601,0.30486,2.17308,1.47763,1.84946,0.00107532,0.00107532,0.00107532
77,1215.29,0.64163,0.44919,0.94336,0.73629,0.61559,0.66313,0.33224,2.02786,1.27442,1.80062,0.00107061,0.00107061,0.00107061
78,1229.82,0.62834,0.43889,0.94189,0.72003,0.65028,0.65999,0.31987,2.21344,1.34953,2.03716,0.00106589,0.00106589,0.00106589
79,1247.26,0.66093,0.46609,0.96366,0.52715,0.5843,0.56088,0.25855,2.29572,1.49923,2.02359,0.00106118,0.00106118,0.00106118
80,1261.88,0.64137,0.45117,0.94481,0.60514,0.62153,0.5881,0.32503,2.02179,1.38533,1.81919,0.00105646,0.00105646,0.00105646
81,1279.26,0.65569,0.46403,0.95558,0.69207,0.63194,0.62738,0.28857,2.12635,1.33996,1.86184,0.00105174,0.00105174,0.00105174
82,1293.31,0.64108,0.46489,0.95976,0.7682,0.68515,0.70628,0.32923,2.02838,1.30284,1.77966,0.00104703,0.00104703,0.00104703
83,1309.88,0.64997,0.45394,0.95427,0.62347,0.64583,0.59297,0.27044,2.17187,1.22528,1.9699,0.00104231,0.00104231,0.00104231
84,1324.48,0.64549,0.45219,0.94643,0.65728,0.7321,0.74057,0.34291,2.05317,1.33094,1.76463,0.0010376,0.0010376,0.0010376
85,1340.71,0.62844,0.45121,0.94584,0.62983,0.62306,0.60012,0.26343,2.25473,1.56986,1.96304,0.00103288,0.00103288,0.00103288
86,1355.99,0.62585,0.44906,0.93729,0.63407,0.53993,0.58072,0.33153,1.89894,1.64868,1.64682,0.00102817,0.00102817,0.00102817
87,1373.61,0.62861,0.45603,0.94539,0.66607,0.66233,0.65077,0.29919,2.20935,1.35617,2.00862,0.00102345,0.00102345,0.00102345
88,1388.11,0.61151,0.44231,0.93453,0.74215,0.55322,0.63066,0.31706,2.03287,1.35808,1.83692,0.00101873,0.00101873,0.00101873
89,1404.09,0.65598,0.45189,0.94885,0.66478,0.71189,0.68023,0.31236,2.08144,1.17709,1.7909,0.00101402,0.00101402,0.00101402
90,1418.42,0.63419,0.43909,0.94644,0.61582,0.70167,0.66743,0.32862,2.02606,1.32075,1.73322,0.0010093,0.0010093,0.0010093
91,1433.46,0.61944,0.42283,0.93247,0.62496,0.6568,0.59321,0.25514,2.19609,1.46341,1.95402,0.00100459,0.00100459,0.00100459
92,1450.62,0.62199,0.43117,0.94352,0.73138,0.60764,0.64215,0.272,2.25993,1.47741,1.86836,0.000999871,0.000999871,0.000999871
93,1465.25,0.61036,0.43216,0.9358,0.6319,0.71641,0.67122,0.30188,2.194,1.20649,2.0219,0.000995156,0.000995156,0.000995156
94,1481.48,0.61356,0.42065,0.93722,0.63932,0.68915,0.65849,0.29556,2.22948,1.24826,2.19267,0.00099044,0.00099044,0.00099044
95,1496.04,0.63306,0.43809,0.94152,0.54357,0.63021,0.57954,0.26346,2.32621,1.37519,2.0244,0.000985724,0.000985724,0.000985724
96,1512.46,0.62075,0.43496,0.93981,0.62282,0.61285,0.61372,0.26674,2.29661,1.33551,2.16667,0.000981008,0.000981008,0.000981008
97,1527.06,0.63719,0.4621,0.94273,0.62657,0.64296,0.63535,0.28188,2.32789,1.25052,2.11234,0.000976293,0.000976293,0.000976293
98,1543.57,0.59347,0.42358,0.92204,0.58647,0.56188,0.50894,0.23326,2.02989,1.59632,1.99753,0.000971577,0.000971577,0.000971577
99,1558.58,0.60714,0.43091,0.93883,0.8545,0.57145,0.66827,0.31003,2.09083,1.13613,1.92709,0.000966861,0.000966861,0.000966861
100,1574.66,0.59648,0.42182,0.92634,0.54857,0.71177,0.65868,0.30116,2.25679,1.19455,2.08629,0.000962146,0.000962146,0.000962146
101,1589.37,0.61042,0.43348,0.93827,0.74148,0.64484,0.66444,0.31659,2.03627,1.27235,1.78485,0.00095743,0.00095743,0.00095743
102,1607.56,0.57213,0.40651,0.92391,0.69371,0.73351,0.71744,0.30375,2.09598,1.29012,1.86318,0.000952714,0.000952714,0.000952714
103,1623.41,0.58175,0.40399,0.926,0.57921,0.60243,0.58296,0.28341,2.21944,1.29359,2.02428,0.000947999,0.000947999,0.000947999
104,1640.68,0.59304,0.4241,0.92856,0.64815,0.63981,0.62873,0.2809,2.2049,1.29988,1.97548,0.000943283,0.000943283,0.000943283
105,1656.22,0.60627,0.41579,0.93364,0.40608,0.52608,0.4111,0.17335,2.39171,1.90335,2.17612,0.000938567,0.000938567,0.000938567
106,1672.78,0.59039,0.41563,0.93331,0.56475,0.72214,0.59032,0.27916,2.1821,1.22357,2.02124,0.000933851,0.000933851,0.000933851
107,1687.8,0.60271,0.42479,0.93392,0.71817,0.5026,0.52936,0.254,2.31977,1.6033,1.98253,0.000929136,0.000929136,0.000929136
108,1704.4,0.60924,0.41244,0.93093,0.55072,0.56529,0.51941,0.21826,2.54334,1.50355,2.49212,0.00092442,0.00092442,0.00092442
109,1719.23,0.60153,0.42389,0.93455,0.55445,0.6033,0.53931,0.25171,2.22522,1.3631,1.97529,0.000919704,0.000919704,0.000919704
110,1733.72,0.57364,0.39759,0.92137,0.66097,0.60721,0.61093,0.27523,2.29173,1.23008,2.1258,0.000914989,0.000914989,0.000914989
111,1751.92,0.5618,0.39791,0.92211,0.64264,0.62587,0.65858,0.29753,2.17931,1.30077,1.8887,0.000910273,0.000910273,0.000910273
112,1766.15,0.59458,0.41668,0.93066,0.69942,0.43528,0.5104,0.23479,2.36645,2.22382,1.95968,0.000905557,0.000905557,0.000905557
113,1783.39,0.56631,0.39591,0.92016,0.60196,0.65104,0.62855,0.2676,2.26331,1.18474,1.99661,0.000900842,0.000900842,0.000900842
114,1797.22,0.57912,0.402,0.91932,0.78567,0.71875,0.74168,0.30191,2.28114,1.04662,2.06479,0.000896126,0.000896126,0.000896126
115,1814.39,0.56432,0.38764,0.91885,0.62126,0.67708,0.65141,0.31379,2.12428,1.16546,1.86532,0.00089141,0.00089141,0.00089141
116,1827.05,0.56802,0.39285,0.91691,0.66701,0.64923,0.64107,0.29348,2.18837,1.2626,2.00477,0.000886694,0.000886694,0.000886694
117,1842.36,0.57212,0.38996,0.91254,0.64143,0.71428,0.69095,0.31416,2.24738,1.23794,2.00987,0.000881979,0.000881979,0.000881979
118,1855.88,0.57934,0.40367,0.9268,0.55938,0.62847,0.56335,0.26019,2.37316,1.15506,2.20301,0.000877263,0.000877263,0.000877263
119,1870.26,0.55068,0.38325,0.91474,0.65956,0.71018,0.67207,0.3052,2.1998,1.13586,1.98161,0.000872547,0.000872547,0.000872547
120,1883.19,0.56186,0.3951,0.91755,0.66193,0.65079,0.62026,0.28663,2.20856,1.14979,1.9254,0.000867832,0.000867832,0.000867832
121,1898.55,0.57047,0.39118,0.91714,0.6663,0.74352,0.69963,0.28804,2.31477,0.98162,2.15849,0.000863116,0.000863116,0.000863116
122,1914.06,0.58558,0.4167,0.92463,0.58088,0.65411,0.56767,0.25405,2.40688,1.13172,2.32023,0.0008584,0.0008584,0.0008584
123,1925.91,0.54912,0.39219,0.91893,0.60301,0.65451,0.59252,0.27316,2.17804,1.18052,2.06767,0.000853685,0.000853685,0.000853685
124,1940.49,0.54351,0.38058,0.91243,0.72455,0.64583,0.63991,0.29109,2.19249,1.13102,2.11556,0.000848969,0.000848969,0.000848969
125,1953.29,0.55586,0.3793,0.90189,0.65876,0.67708,0.65704,0.29423,2.17938,1.2457,2.01486,0.000844253,0.000844253,0.000844253
126,1967.66,0.55332,0.39049,0.91315,0.55355,0.6224,0.57644,0.27601,2.21212,1.19597,2.1316,0.000839537,0.000839537,0.000839537
127,1981.59,0.55954,0.39232,0.92137,0.66557,0.53038,0.55104,0.27413,2.1209,1.32685,2.05101,0.000834822,0.000834822,0.000834822
128,1995.68,0.5425,0.37203,0.9082,0.62369,0.66988,0.61251,0.26789,2.23776,1.14565,2.08675,0.000830106,0.000830106,0.000830106
129,2008.58,0.53778,0.37142,0.91098,0.63595,0.6472,0.63597,0.28542,2.16939,1.1166,2.05913,0.00082539,0.00082539,0.00082539
130,2022.44,0.53011,0.37131,0.90627,0.68879,0.63129,0.65219,0.29985,2.21235,1.12554,2.05514,0.000820675,0.000820675,0.000820675
131,2035.42,0.52642,0.37292,0.90396,0.66581,0.71528,0.67539,0.33218,2.06592,1.11704,1.93227,0.000815959,0.000815959,0.000815959
132,2050.79,0.51579,0.36098,0.89928,0.73453,0.68572,0.68076,0.30938,2.19205,1.01197,2.02199,0.000811243,0.000811243,0.000811243
133,2064.32,0.53029,0.36956,0.89916,0.65926,0.70312,0.66366,0.28624,2.30904,1.13751,2.18432,0.000806528,0.000806528,0.000806528
134,2076.43,0.52741,0.36371,0.89917,0.58825,0.57306,0.5341,0.24858,2.35419,1.3141,2.25412,0.000801812,0.000801812,0.000801812
135,2091.18,0.50941,0.35536,0.88893,0.55898,0.6274,0.59286,0.29888,1.98081,1.32618,1.80926,0.000797096,0.000797096,0.000797096
136,2103.45,0.52658,0.37635,0.90556,0.54957,0.71473,0.61012,0.28575,2.13528,1.3048,1.86091,0.00079238,0.00079238,0.00079238
137,2117.91,0.53125,0.36969,0.89873,0.40558,0.53906,0.46989,0.24206,2.24468,1.33815,2.20053,0.000787665,0.000787665,0.000787665
138,2130.91,0.52182,0.36706,0.89785,0.45754,0.54514,0.517,0.25679,2.31226,1.40536,2.34942,0.000782949,0.000782949,0.000782949
139,2144.58,0.5172,0.37138,0.902,0.60458,0.66966,0.65073,0.28015,2.13487,1.33607,1.80544,0.000778233,0.000778233,0.000778233
140,2155.72,0.50411,0.36033,0.90366,0.5908,0.64776,0.5901,0.2658,2.27484,1.2301,2.18939,0.000773518,0.000773518,0.000773518
141,2171.54,0.50567,0.34769,0.90141,0.69672,0.65548,0.66323,0.31185,2.06659,1.25746,1.79452,0.000768802,0.000768802,0.000768802
142,2185.79,0.52296,0.36155,0.89294,0.72001,0.66586,0.65268,0.30336,2.09873,1.18651,1.76288,0.000764086,0.000764086,0.000764086
143,2198.58,0.50729,0.35549,0.89599,0.78802,0.69063,0.69793,0.29282,2.20994,1.11173,1.9472,0.000759371,0.000759371,0.000759371
144,2212.5,0.5299,0.3662,0.90502,0.58828,0.62895,0.5876,0.28242,2.04973,1.31425,1.8313,0.000754655,0.000754655,0.000754655
145,2224.16,0.48964,0.35168,0.88914,0.52933,0.62764,0.55791,0.27396,2.22103,1.3014,2.12603,0.000749939,0.000749939,0.000749939
146,2240.25,0.51915,0.36724,0.89958,0.59938,0.57914,0.55081,0.26292,2.40599,1.28815,2.29802,0.000745223,0.000745223,0.000745223
147,2253.42,0.4885,0.34829,0.89325,0.56306,0.59375,0.52254,0.28369,2.05813,1.37876,1.98822,0.000740508,0.000740508,0.000740508
148,2266.59,0.49435,0.35371,0.89458,0.69041,0.52577,0.54224,0.29115,2.12665,1.67075,1.98139,0.000735792,0.000735792,0.000735792
149,2278.61,0.49166,0.34268,0.89298,0.56594,0.64894,0.57115,0.26448,2.30614,1.13602,2.27898,0.000731076,0.000731076,0.000731076
150,2293.42,0.48216,0.33659,0.88752,0.70525,0.68576,0.63327,0.28759,2.19978,1.15852,2.07126,0.000726361,0.000726361,0.000726361
151,2305.29,0.48034,0.33658,0.89155,0.491,0.51746,0.48192,0.26215,2.29804,1.40702,2.19903,0.000721645,0.000721645,0.000721645
152,2319.86,0.48673,0.33796,0.88227,0.56066,0.5842,0.55786,0.26915,2.17483,1.31718,2.06818,0.000716929,0.000716929,0.000716929
153,2335.87,0.49528,0.34831,0.88464,0.60167,0.54712,0.53093,0.26784,2.20009,1.31274,2.01549,0.000712214,0.000712214,0.000712214
154,2347.7,0.47806,0.33862,0.8831,0.6298,0.58848,0.54814,0.27901,2.1491,1.17372,1.97163,0.000707498,0.000707498,0.000707498
155,2363.32,0.48953,0.34355,0.89193,0.61703,0.56952,0.54687,0.25966,2.2909,1.2985,2.13561,0.000702782,0.000702782,0.000702782
156,2374.74,0.51085,0.35448,0.89284,0.71756,0.63281,0.61955,0.28737,2.12111,1.27254,1.88736,0.000698066,0.000698066,0.000698066
157,2390.14,0.49097,0.34618,0.89168,0.67142,0.57446,0.56549,0.28425,1.98284,1.25976,1.73152,0.000693351,0.000693351,0.000693351
158,2401.2,0.4929,0.34876,0.8977,0.68511,0.64757,0.58107,0.28724,2.25032,1.22184,2.22134,0.000688635,0.000688635,0.000688635
