epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,211.28,0.92175,0.78549,1.10274,0.3574,0.79538,0.57553,0.34796,1.68561,1.52478,1.44528,0.00116964,0.00116964,0.00116964
57,215.476,0.84437,0.68746,1.06934,0.37264,0.59881,0.56624,0.27616,1.97646,1.72737,1.68854,0.00116492,0.00116492,0.00116492
58,218.958,0.94508,0.75928,1.12919,0.52966,0.7381,0.64676,0.33178,1.7718,1.50668,1.54654,0.00116021,0.00116021,0.00116021
59,223.3,0.89248,0.75294,1.10264,0.37655,0.67857,0.55411,0.27316,1.86491,1.70499,1.54327,0.00115549,0.00115549,0.00115549
60,227.699,0.8972,0.7445,1.09295,0.57572,0.56969,0.62982,0.2476,2.0305,1.82735,1.72977,0.00115077,0.00115077,0.00115077
61,230.065,0.89202,0.73849,1.10345,0.42156,0.5427,0.45175,0.21221,1.90913,1.96837,1.64858,0.00114606,0.00114606,0.00114606
62,234.284,0.87145,0.75782,1.07607,0.5657,0.52965,0.50809,0.24053,1.81958,1.76224,1.51141,0.00114134,0.00114134,0.00114134
63,238.788,0.90817,0.7571,1.10402,0.78281,0.57296,0.71105,0.31228,2.08468,1.41602,1.86627,0.00113663,0.00113663,0.00113663
64,243.625,0.87413,0.79497,1.09287,0.57296,0.77936,0.68021,0.34122,1.76267,1.3089,1.5871,0.00113191,0.00113191,0.00113191
65,248.12,0.90172,0.77112,1.11127,0.57583,0.64271,0.62313,0.29304,1.93219,1.58876,1.75061,0.0011272,0.0011272,0.0011272
66,252.385,0.8683,0.75304,1.08361,0.65275,0.73016,0.73896,0.39647,1.84005,1.21213,1.60378,0.00112248,0.00112248,0.00112248
67,256.768,0.88082,0.71808,1.087,0.71646,0.70238,0.76002,0.4305,1.80818,1.14226,1.62621,0.00111776,0.00111776,0.00111776
68,261.188,0.90399,0.79053,1.11862,0.67661,0.67562,0.70051,0.3689,1.91807,1.45806,1.78308,0.00111305,0.00111305,0.00111305
69,262.979,0.87247,0.71559,1.11886,0.49064,0.6406,0.68454,0.30674,2.01866,1.41101,1.79293,0.00110833,0.00110833,0.00110833
70,267.18,0.86657,0.71301,1.07795,0.533,0.58101,0.64683,0.28847,2.14907,1.57305,1.68405,0.00110362,0.00110362,0.00110362
71,271.536,0.85962,0.68392,1.05848,0.59556,0.65341,0.63568,0.28319,2.00066,1.54,1.58165,0.0010989,0.0010989,0.0010989
72,275.824,0.87602,0.72484,1.07198,0.55193,0.65079,0.64212,0.33435,2.02625,1.42385,1.70642,0.00109419,0.00109419,0.00109419
73,280.258,0.86048,0.7017,1.09146,0.5186,0.71672,0.62839,0.28859,1.98632,1.51249,1.61382,0.00108947,0.00108947,0.00108947
74,284.792,0.83014,0.71487,1.06354,0.48201,0.68135,0.60321,0.25172,1.96256,1.88334,1.71985,0.00108475,0.00108475,0.00108475
75,289.653,0.81445,0.65171,1.07273,0.49807,0.7343,0.66573,0.33757,1.98418,1.42128,1.70558,0.00108004,0.00108004,0.00108004
76,291.351,0.79696,0.66549,1.02965,0.60984,0.71935,0.64048,0.27929,2.06086,1.39668,1.63621,0.00107532,0.00107532,0.00107532
77,295.556,0.85985,0.71012,1.08934,0.52713,0.69444,0.63961,0.29376,2.12112,1.46693,1.65174,0.00107061,0.00107061,0.00107061
78,299.933,0.83746,0.68215,1.05449,0.8837,0.64045,0.75677,0.33714,2.13127,1.46692,1.62707,0.00106589,0.00106589,0.00106589
79,304.393,0.88856,0.73027,1.10624,0.65244,0.70411,0.75074,0.34548,1.90229,1.28984,1.55388,0.00106118,0.00106118,0.00106118
80,308.937,0.83413,0.6875,1.0867,0.7033,0.78577,0.79454,0.29994,1.91887,1.32887,1.57436,0.00105646,0.00105646,0.00105646
81,313.354,0.82373,0.68861,1.05046,0.46388,0.65873,0.57334,0.28723,1.76502,1.7586,1.44613,0.00105174,0.00105174,0.00105174
82,317.582,0.76297,0.62841,1.01688,0.72352,0.77673,0.83904,0.44675,1.62779,1.06333,1.3542,0.00104703,0.00104703,0.00104703
83,319.626,0.81038,0.64126,1.0818,0.76391,0.81349,0.8587,0.44825,1.63078,1.14339,1.31148,0.00104231,0.00104231,0.00104231
84,324.189,0.80244,0.65961,1.03918,0.64608,0.66229,0.6838,0.38902,1.68053,1.41867,1.36008,0.0010376,0.0010376,0.0010376
85,328.365,0.74806,0.64585,1.02636,0.66118,0.66713,0.64479,0.38666,1.63053,1.57694,1.38194,0.00103288,0.00103288,0.00103288
86,332.625,0.7869,0.6226,1.03703,0.64804,0.58333,0.70001,0.41155,1.65735,1.71506,1.42369,0.00102817,0.00102817,0.00102817
87,337.12,0.81375,0.67682,1.03166,0.46105,0.63095,0.61525,0.29532,1.80069,1.56712,1.52054,0.00102345,0.00102345,0.00102345
88,342.312,0.78419,0.65604,1.04789,0.41345,0.61508,0.57384,0.27479,1.79945,1.60943,1.5152,0.00101873,0.00101873,0.00101873
89,346.991,0.78202,0.65127,1.03405,0.54795,0.65995,0.4881,0.25076,1.74524,1.77134,1.55854,0.00101402,0.00101402,0.00101402
90,351.865,0.77408,0.6418,1.02314,0.389,0.60317,0.42233,0.23361,1.63669,1.8684,1.50771,0.0010093,0.0010093,0.0010093
91,354.219,0.76056,0.65022,1.04016,0.52689,0.6746,0.53383,0.2317,1.73258,1.83533,1.53322,0.00100459,0.00100459,0.00100459
92,358.32,0.79515,0.66163,1.04889,0.65982,0.71825,0.63218,0.32753,1.66949,1.6615,1.39998,0.000999871,0.000999871,0.000999871
93,362.879,0.78906,0.61024,1.03686,0.56068,0.71032,0.68134,0.34481,1.79512,1.54864,1.43677,0.000995156,0.000995156,0.000995156
94,367.683,0.76863,0.62748,1.02273,0.58587,0.68651,0.5786,0.33386,1.83321,1.55028,1.47716,0.00099044,0.00099044,0.00099044
95,372.328,0.80452,0.65715,1.04768,0.60188,0.75794,0.77226,0.39732,1.85966,1.14333,1.51193,0.000985724,0.000985724,0.000985724
96,376.624,0.72588,0.59721,0.99533,0.83207,0.70238,0.81706,0.51213,1.53657,1.11393,1.32931,0.000981008,0.000981008,0.000981008
97,380.959,0.73993,0.60178,0.99783,0.56648,0.62782,0.62755,0.37019,1.72351,1.55388,1.45122,0.000976293,0.000976293,0.000976293
98,382.94,0.73668,0.60056,1.01212,0.49442,0.65079,0.57963,0.34142,1.85296,1.68605,1.56834,0.000971577,0.000971577,0.000971577
99,387.332,0.78329,0.63693,1.02133,0.54164,0.80159,0.72658,0.39311,1.75807,1.38622,1.47337,0.000966861,0.000966861,0.000966861
100,391.709,0.71702,0.57621,0.9892,0.64742,0.68146,0.69905,0.43248,1.64331,1.12007,1.41209,0.000962146,0.000962146,0.000962146
101,396.366,0.76059,0.59298,1.01981,0.61195,0.53922,0.61876,0.31839,1.82426,1.42955,1.59268,0.00095743,0.00095743,0.00095743
102,400.867,0.78306,0.63078,1.03084,0.61055,0.67054,0.69052,0.35956,1.76716,1.28085,1.41602,0.000952714,0.000952714,0.000952714
103,405.506,0.74713,0.59611,1.03539,0.50182,0.62723,0.66295,0.39854,1.69722,1.24704,1.43973,0.000947999,0.000947999,0.000947999
104,410.113,0.75374,0.64827,1.02597,0.52356,0.64305,0.65683,0.34326,1.95784,1.24303,1.60916,0.000943283,0.000943283,0.000943283
105,412.206,0.77606,0.61828,1.02904,0.54908,0.75794,0.70871,0.32802,2.0709,1.27459,1.6986,0.000938567,0.000938567,0.000938567
106,416.765,0.76795,0.61767,1.00426,0.61133,0.65476,0.73294,0.33781,1.919,1.20012,1.53701,0.000933851,0.000933851,0.000933851
107,421.078,0.73127,0.57831,0.98463,0.70746,0.73843,0.73557,0.38353,1.90057,1.06539,1.53094,0.000929136,0.000929136,0.000929136
108,425.624,0.77103,0.6326,1.03565,0.80786,0.77778,0.82433,0.37196,1.86612,1.00811,1.63378,0.00092442,0.00092442,0.00092442
109,430.399,0.73417,0.58456,1.02106,0.5902,0.71429,0.68155,0.34767,1.82645,1.22103,1.52807,0.000919704,0.000919704,0.000919704
110,434.682,0.71602,0.58232,1.01942,0.44872,0.63622,0.49419,0.19814,2.0188,1.58186,1.65104,0.000914989,0.000914989,0.000914989
111,438.942,0.70379,0.56821,0.99596,0.40796,0.55159,0.52689,0.28675,1.91085,1.68502,1.58903,0.000910273,0.000910273,0.000910273
112,440.961,0.77352,0.60866,1.01189,0.63045,0.74968,0.70895,0.33525,1.906,1.47854,1.6157,0.000905557,0.000905557,0.000905557
113,445.493,0.74021,0.58943,1.00951,0.70284,0.792,0.78915,0.43965,1.69963,1.27228,1.46216,0.000900842,0.000900842,0.000900842
114,450.08,0.75103,0.54393,1.0011,0.77897,0.78829,0.81056,0.43391,1.76268,1.1339,1.47093,0.000896126,0.000896126,0.000896126
115,454.832,0.72729,0.57184,0.99697,0.66368,0.6826,0.72872,0.34494,1.95429,1.37307,1.71478,0.00089141,0.00089141,0.00089141
116,459.299,0.72298,0.55298,0.99969,0.61981,0.64566,0.66227,0.28535,1.97347,1.4534,1.6819,0.000886694,0.000886694,0.000886694
117,463.229,0.72012,0.55827,0.98557,0.6798,0.71825,0.69878,0.35402,1.85277,1.15725,1.52029,0.000881979,0.000881979,0.000881979
118,467.551,0.68877,0.57138,0.9981,0.43969,0.66925,0.60819,0.31333,1.77453,1.47215,1.52256,0.000877263,0.000877263,0.000877263
119,471.888,0.70387,0.56108,1.00696,0.3862,0.47619,0.42457,0.24325,1.96317,1.79462,1.62794,0.000872547,0.000872547,0.000872547
120,474.218,0.70787,0.56421,0.99285,0.41603,0.70635,0.53716,0.28756,2.04727,1.50559,1.70034,0.000867832,0.000867832,0.000867832
121,479.198,0.72876,0.56865,1.00668,0.69017,0.7763,0.70887,0.41619,1.8315,1.1005,1.52363,0.000863116,0.000863116,0.000863116
122,483.826,0.71605,0.58364,1.00583,0.55901,0.59921,0.57066,0.27676,2.11395,1.43,1.69865,0.0008584,0.0008584,0.0008584
123,488.304,0.67777,0.51131,0.98404,0.48897,0.71429,0.64321,0.35581,1.81781,1.36497,1.45727,0.000853685,0.000853685,0.000853685
124,492.663,0.70261,0.5349,1.00641,0.68381,0.74206,0.75573,0.39183,1.71954,1.42212,1.3864,0.000848969,0.000848969,0.000848969
125,496.86,0.72039,0.55637,0.99074,0.62332,0.73776,0.71532,0.37111,1.85552,1.30048,1.54896,0.000844253,0.000844253,0.000844253
126,501.767,0.71244,0.55581,1.00316,0.53546,0.72149,0.70152,0.3417,1.94917,1.24925,1.57408,0.000839537,0.000839537,0.000839537
127,504.404,0.7114,0.53194,0.98741,0.50481,0.55333,0.60602,0.27224,2.09848,1.60532,1.74012,0.000834822,0.000834822,0.000834822
128,508.689,0.68723,0.53231,0.9936,0.65405,0.63889,0.65261,0.27504,2.12727,1.61516,1.91454,0.000830106,0.000830106,0.000830106
129,513.043,0.70825,0.56785,1.01459,0.59796,0.68254,0.67506,0.35276,1.93488,1.28776,1.81428,0.00082539,0.00082539,0.00082539
130,517.528,0.67082,0.53625,0.97664,0.50001,0.65428,0.66968,0.31486,2.10451,1.58961,1.87376,0.000820675,0.000820675,0.000820675
131,521.748,0.69135,0.56439,1.00027,0.63485,0.72752,0.70877,0.30573,1.97695,1.47111,1.75761,0.000815959,0.000815959,0.000815959
132,526.227,0.64749,0.49949,0.95598,0.50721,0.69841,0.71048,0.35588,1.90379,1.42632,1.62473,0.000811243,0.000811243,0.000811243
133,531.251,0.65327,0.51452,0.95767,0.49169,0.68745,0.67057,0.3577,1.91714,1.33494,1.68701,0.000806528,0.000806528,0.000806528
134,533.361,0.7131,0.58563,0.98604,0.46736,0.59524,0.66147,0.37889,1.89312,1.42281,1.65124,0.000801812,0.000801812,0.000801812
135,538.057,0.68258,0.52259,0.97914,0.51899,0.69151,0.65334,0.338,2.07884,1.08892,1.73815,0.000797096,0.000797096,0.000797096
136,542.284,0.65144,0.50554,0.95754,0.6952,0.80952,0.72433,0.39328,1.87646,1.00534,1.64113,0.00079238,0.00079238,0.00079238
137,546.85,0.70027,0.55418,0.98851,0.84212,0.69592,0.75568,0.34591,2.04618,1.09559,1.7038,0.000787665,0.000787665,0.000787665
138,551.506,0.67605,0.52816,0.96663,0.61043,0.67434,0.67363,0.29938,2.16808,1.48314,1.77627,0.000782949,0.000782949,0.000782949
139,555.741,0.63112,0.50059,0.94802,0.69859,0.7486,0.76738,0.37015,1.95447,1.01195,1.58861,0.000778233,0.000778233,0.000778233
140,560.225,0.67469,0.53108,0.99595,0.72924,0.78175,0.75634,0.4161,1.83363,1.01613,1.48005,0.000773518,0.000773518,0.000773518
141,562.288,0.65557,0.50089,0.95763,0.73226,0.77177,0.75641,0.4238,1.70239,0.98405,1.40032,0.000768802,0.000768802,0.000768802
142,567.211,0.66962,0.54459,0.97726,0.75711,0.68876,0.76766,0.43462,1.6989,1.0404,1.42045,0.000764086,0.000764086,0.000764086
143,571.527,0.63268,0.50753,0.94437,0.58376,0.62211,0.6995,0.38961,1.70741,1.06619,1.37119,0.000759371,0.000759371,0.000759371
144,576.003,0.64787,0.51241,0.97639,0.54014,0.67575,0.76305,0.38701,1.65936,1.23414,1.32832,0.000754655,0.000754655,0.000754655
145,580.486,0.66407,0.50455,0.96917,0.47024,0.53571,0.55173,0.31302,1.74279,1.64048,1.4978,0.000749939,0.000749939,0.000749939
146,584.66,0.65199,0.50253,0.96626,0.54719,0.59127,0.67302,0.35613,1.82794,1.34013,1.47225,0.000745223,0.000745223,0.000745223
147,588.901,0.62078,0.47608,0.94016,0.70914,0.6746,0.75228,0.37449,1.83444,1.21728,1.59283,0.000740508,0.000740508,0.000740508
148,591.316,0.68032,0.4993,0.98712,0.64635,0.63889,0.73108,0.39247,1.87328,1.17904,1.59635,0.000735792,0.000735792,0.000735792
149,595.701,0.65598,0.50246,0.95786,0.66955,0.72107,0.69877,0.3783,1.95482,1.24679,1.75607,0.000731076,0.000731076,0.000731076
150,600.286,0.6181,0.49174,0.93731,0.48437,0.66672,0.66156,0.32787,1.97797,1.63643,1.69098,0.000726361,0.000726361,0.000726361
151,605.139,0.63894,0.49923,0.9565,0.37637,0.67063,0.55801,0.30772,1.88619,1.7769,1.62363,0.000721645,0.000721645,0.000721645
152,609.848,0.63274,0.49584,0.957,0.51921,0.68651,0.64691,0.28962,2.03154,1.61164,1.63109,0.000716929,0.000716929,0.000716929
153,614.209,0.60613,0.48005,0.93158,0.46904,0.57505,0.50954,0.26104,1.93793,1.82457,1.51534,0.000712214,0.000712214,0.000712214
154,619.258,0.62466,0.51826,0.95621,0.65964,0.68633,0.69035,0.30167,1.84199,1.51966,1.46141,0.000707498,0.000707498,0.000707498
155,621.446,0.59892,0.50181,0.93635,0.65793,0.65816,0.69247,0.31711,1.88166,1.48574,1.47398,0.000702782,0.000702782,0.000702782
156,625.679,0.59009,0.44896,0.93286,0.66188,0.6706,0.72043,0.37975,1.76082,1.42153,1.41046,0.000698066,0.000698066,0.000698066
157,630.739,0.62464,0.48154,0.94556,0.54991,0.55442,0.63346,0.32935,1.74816,1.66156,1.34555,0.000693351,0.000693351,0.000693351
158,635.113,0.62727,0.47327,0.95584,0.59164,0.67062,0.68291,0.34607,1.83137,1.32144,1.36184,0.000688635,0.000688635,0.000688635
159,639.341,0.64032,0.48385,0.96861,0.59182,0.72765,0.71247,0.37628,1.86572,1.09803,1.47826,0.000683919,0.000683919,0.000683919
160,644.344,0.66787,0.49301,0.97808,0.72365,0.72355,0.69409,0.37301,1.77362,1.20935,1.43055,0.000679204,0.000679204,0.000679204
161,649.69,0.6204,0.49746,0.95299,0.67603,0.75,0.76012,0.42381,1.71429,1.12387,1.41995,0.000674488,0.000674488,0.000674488
162,651.904,0.62952,0.47983,0.96186,0.59224,0.70304,0.70009,0.40884,1.82752,1.07807,1.51363,0.000669772,0.000669772,0.000669772
163,656.187,0.6413,0.48899,0.95477,0.6231,0.74045,0.7409,0.4172,1.7876,1.18193,1.4856,0.000665057,0.000665057,0.000665057
164,660.531,0.65649,0.48978,0.96747,0.60404,0.73838,0.71907,0.38648,1.86287,1.07742,1.55166,0.000660341,0.000660341,0.000660341
165,664.925,0.61522,0.46821,0.94685,0.75394,0.67263,0.80218,0.39096,1.93969,1.00693,1.56318,0.000655625,0.000655625,0.000655625
166,669.149,0.60935,0.46805,0.94499,0.57377,0.61719,0.59069,0.35563,1.86482,1.01017,1.5868,0.000650909,0.000650909,0.000650909
167,673.801,0.59964,0.4587,0.95109,0.67472,0.75591,0.70915,0.37911,1.88721,0.97083,1.52519,0.000646194,0.000646194,0.000646194
168,678.609,0.59461,0.46464,0.93601,0.75314,0.77557,0.74336,0.40485,1.90807,0.99574,1.4907,0.000641478,0.000641478,0.000641478
169,680.719,0.58934,0.45332,0.94165,0.70074,0.80951,0.74601,0.38468,1.94047,1.15055,1.53292,0.000636762,0.000636762,0.000636762
170,685.1,0.5976,0.44507,0.94772,0.64278,0.78903,0.73936,0.34211,1.89208,1.28459,1.5232,0.000632047,0.000632047,0.000632047
171,689.587,0.60359,0.48052,0.9468,0.67752,0.75883,0.73248,0.35799,1.95645,1.13579,1.61696,0.000627331,0.000627331,0.000627331
172,694.065,0.59565,0.45141,0.93095,0.53822,0.75781,0.65312,0.26782,2.09022,1.53434,1.75333,0.000622615,0.000622615,0.000622615
173,698.59,0.56501,0.43852,0.91944,0.47061,0.62448,0.52115,0.21214,2.04155,1.82139,1.65406,0.0006179,0.0006179,0.0006179
174,703.265,0.56627,0.4347,0.93265,0.57852,0.54696,0.68256,0.36174,1.9016,1.35248,1.53752,0.000613184,0.000613184,0.000613184
175,707.578,0.57499,0.42057,0.93112,0.73344,0.62759,0.66629,0.36193,1.97782,1.16435,1.60243,0.000608468,0.000608468,0.000608468
176,712.095,0.57131,0.44607,0.93936,0.75163,0.6746,0.73506,0.35848,1.91812,1.14677,1.64146,0.000603752,0.000603752,0.000603752
177,713.792,0.57454,0.4219,0.90661,0.76601,0.73596,0.78382,0.41275,1.76705,1.05348,1.52809,0.000599037,0.000599037,0.000599037
178,718.201,0.63386,0.47758,0.96569,0.6455,0.68651,0.64596,0.33405,1.98275,1.1867,1.67224,0.000594321,0.000594321,0.000594321
179,722.558,0.60868,0.45496,0.94518,0.41046,0.59373,0.59545,0.33836,1.91146,1.23997,1.63256,0.000589605,0.000589605,0.000589605
180,726.914,0.55972,0.44059,0.92447,0.63673,0.43594,0.61683,0.35434,1.89024,1.24026,1.54622,0.00058489,0.00058489,0.00058489
181,731.204,0.59517,0.44607,0.93004,0.66757,0.65079,0.71582,0.37027,1.86444,1.26291,1.56406,0.000580174,0.000580174,0.000580174
182,735.793,0.57716,0.44217,0.92777,0.72965,0.80556,0.79458,0.40342,1.7761,0.98187,1.48526,0.000575458,0.000575458,0.000575458
183,740.288,0.55162,0.44936,0.92491,0.69664,0.68074,0.70401,0.37264,1.98731,1.09322,1.71311,0.000570743,0.000570743,0.000570743
184,742.417,0.55098,0.41732,0.91791,0.75929,0.69841,0.74028,0.36742,1.92689,0.92198,1.6465,0.000566027,0.000566027,0.000566027
185,746.755,0.55843,0.43456,0.92476,0.65192,0.63297,0.69519,0.35291,1.92144,1.01688,1.61431,0.000561311,0.000561311,0.000561311
